"location" "date" "time" "site" "rl" "length_m" "barnacles" "distortionr_m" "age" "magic_thaums"
"W" "29/09/2024" "15:15:00" 6 "R" 25 0 12 10 384.282274825605
"W" "29/09/2024" "15:15:00" 7 "L" 46 0 1 27 550.904361370986
"W" "29/09/2024" "15:15:00" 7 "R" 26 0 65 34 342.732847128763
"W" "29/09/2024" "15:15:00" 8 "L" 48 1 20 40 393.282762681262
"W" "29/09/2024" "15:15:00" 8 "R" 28 1 62 13 437.529853057852
"W" "29/09/2024" "15:15:00" 9 "L" 40 5 25 13 480.360298692733
"W" "29/09/2024" "15:15:00" 9 "R" 10 0 96 20 159.947193657925
"W" "29/09/2024" "15:15:00" 10 "L" 47 0 1 40 587.445184119492
"W" "29/09/2024" "15:15:00" 10 "R" 20 0 1 13 288.486483059902
"E" "02/10/2024" "16:00:00" 1 "L" 47 0 0.1 40 397.720557072312
"E" "02/10/2024" "16:00:00" 1 "R" 45 0 40 42 763.525918477185
"E" "02/10/2024" "16:00:00" 2 "L" 44 0 11 10 390.599058981277
"E" "02/10/2024" "16:00:00" 2 "R" 28 0 3 9 287.02325806963
"E" "02/10/2024" "16:00:00" 3 "L" 53 0 20 43 794.566660109152
"E" "02/10/2024" "16:00:00" 3 "R" 45 0 13 39 447.90991291258
"E" "02/10/2024" "16:00:00" 4 "L" 55 0 40 10 724.979883456076
"E" "02/10/2024" "16:00:00" 4 "R" 42 0 10 20 444.676641805575
"E" "02/10/2024" "16:00:00" 5 "L" 50 0 60 45 737.206222735249
"E" "02/10/2024" "16:00:00" 5 "R" 35 0 5 39 454.613006656604
"E" "02/10/2024" "16:00:00" 6 "L" 52 0 4 5 722.747642640965
"E" "02/10/2024" "16:00:00" 6 "R" 10 0 40 15 274.361933976153
"E" "02/10/2024" "16:00:00" 7 "L" 60 0 3 4 630.491686012814
"E" "02/10/2024" "16:00:00" 7 "R" 30 0 29 52 305.974613836941
"E" "02/10/2024" "16:00:00" 8 "L" 50 0 80 22 466.291180609695
"E" "02/10/2024" "16:00:00" 8 "R" 39 0 0.1 40 375.237944071841
"E" "02/10/2024" "16:00:00" 9 "L" 55 0 60 12 555.696831372145
"E" "02/10/2024" "16:00:00" 9 "R" 40 0 14 25 458.309818513785
"E" "02/10/2024" "16:00:00" 10 "L" 60 0 90 24 758.893287793189
"E" "02/10/2024" "16:00:00" 10 "R" 39 0 0.1 35 542.016479107291
"E" "30/09/2024" "14:05:00" 1 "L" 37 0 2 5 513.387928414346
"E" "30/09/2024" "14:00:00" 1 "R" 22 0 38 34 276.711485195591
"E" "30/09/2024" "14:15:00" 2 "L" 46 19 55 25 544.965078005703
"E" "30/09/2024" "14:10:00" 2 "R" 32 0 1 17 469.975869906873
"E" "30/09/2024" "14:25:00" 3 "L" 32 0 10 21 563.772241757654
"E" "30/09/2024" "14:20:00" 3 "R" 31 2 15 24 563.361731904216
"E" "30/09/2024" "14:35:00" 4 "L" 44 5 1 5 503.072131297175
"E" "30/09/2024" "14:30:00" 4 "R" 19 1 15 11 211.962170602141
"E" "30/09/2024" "14:45:00" 5 "L" 71 8 35 19 815.485921557712
"E" "30/09/2024" "14:40:00" 5 "R" 19 0 38 20 243.014889055222
"E" "30/09/2024" "14:55:00" 6 "L" 33 0 45 28 531.37630157866
"E" "30/09/2024" "14:50:00" 6 "R" 22 7 1 19 492.329645508393
"E" "30/09/2024" "15:05:00" 7 "L" 40 2 10 19 524.211011317119
"E" "30/09/2024" "15:00:00" 7 "R" 23 0 55 26 276.59078474985
"E" "30/09/2024" "15:15:00" 8 "L" 33 0 0 11 307.513472415948
"E" "30/09/2024" "15:10:00" 8 "R" 22 2 0 6 449.143433113822
"E" "30/09/2024" "15:25:00" 9 "L" 39 0 4 4 541.376652407159
"E" "30/09/2024" "15:20:00" 9 "R" 36 0 88 23 522.890387746972
"E" "30/09/2024" "15:35:00" 10 "L" 46 1 0 3 614.731411688807
"E" "30/09/2024" "15:30:00" 10 "R" 23 6 36 23 440.08205911006
"W" "01/10/2024" "15:00:00" 1 "L" 65 0 50 14 793.325524230621
"W" "01/10/2024" "15:00:00" 1 "R" 31 0 40 16 396.716448346224
"W" "01/10/2024" "15:00:00" 2 "L" 47 1 6 33 535.24037195031
"W" "01/10/2024" "15:00:00" 2 "R" 28 0 20 14 342.788932129492
"W" "01/10/2024" "15:00:00" 3 "L" 43 0 3 22 654.474804793871
"W" "01/10/2024" "15:00:00" 3 "R" 31 0 26 20 294.46982829437
"W" "01/10/2024" "15:00:00" 4 "L" 51 0 44 36 634.717175512291
"W" "01/10/2024" "15:00:00" 4 "R" 11 0 35 9 26.8967628204364
"W" "01/10/2024" "15:00:00" 5 "L" 37 0 23 8 512.928825064274
"W" "01/10/2024" "15:00:00" 5 "R" 21 0 50 12 258.294925520273
"W" "01/10/2024" "15:00:00" 6 "L" 32 2 2 10 313.857960194984
"W" "01/10/2024" "15:00:00" 6 "R" 18 0 1 21 286.510626341026
"W" "01/10/2024" "15:00:00" 7 "L" 26 0 21 5 220.271854861715
"W" "01/10/2024" "15:00:00" 7 "R" 21 0 30 19 224.35105034991
"W" "01/10/2024" "15:00:00" 8 "L" 47 0 2 22 557.802954409675
"W" "01/10/2024" "15:00:00" 8 "R" 33 0 0 45 361.230188750279
"W" "01/10/2024" "15:00:00" 9 "L" 26 0 1 16 369.283941483515
"W" "01/10/2024" "15:00:00" 9 "R" 21 0 53 16 420.446585714436
"W" "01/10/2024" "15:00:00" 10 "L" 33 0 12 10 407.944952047777
"W" "01/10/2024" "15:00:00" 10 "R" 22 0 37 24 446.745277580886
"W" "27/09/2024" "14:27:00" 1 "L" 46 7 0 20 509.392724503894
"W" "27/09/2024" "14:27:00" 1 "R" 32 0 27 9 376.220294865558
"W" "27/09/2024" "14:27:00" 2 "L" 35 0 20 19 466.210274170048
"W" "27/09/2024" "14:27:00" 2 "R" 36 0 20 23 382.668484614679
"W" "27/09/2024" "14:27:00" 3 "L" 48 1 18 13 436.686355223192
"W" "27/09/2024" "14:27:00" 3 "R" 29 0 50 19 541.138784500698
"W" "27/09/2024" "14:27:00" 4 "L" 40 13 0 7 671.94638006586
"W" "27/09/2024" "14:27:00" 4 "R" 16 0 20 9 108.323277030269
"W" "27/09/2024" "14:27:00" 5 "L" 43 0 12 28 406.448623242621
"W" "27/09/2024" "14:27:00" 5 "R" 43 0 0 5 506.417240623458
"W" "27/09/2024" "14:27:00" 6 "L" 56 0 19 17 556.188900326777
"W" "27/09/2024" "14:27:00" 6 "R" 39 0 18 54 563.200467365927
"W" "27/09/2024" "14:27:00" 7 "L" 57 0 29 40 636.686543417649
"W" "27/09/2024" "14:27:00" 7 "R" 29 0 28 14 444.44067447388
"W" "27/09/2024" "14:27:00" 8 "L" 56 13 0 27 604.694347969887
"W" "27/09/2024" "14:27:00" 8 "R" 42 0 5 39 517.007051737085
"W" "27/09/2024" "14:27:00" 9 "L" 52 0 3 14 457.872224905007
"W" "27/09/2024" "14:27:00" 9 "R" 34 0 6 46 404.871771633393
"W" "27/09/2024" "14:27:00" 10 "L" 46 5 4 34 546.704862977055
"W" "27/09/2024" "14:27:00" 10 "R" 18 0 24 17 273.600235390078
"W" "30/09/2024" "15:40:00" 1 "L" 29 0 5 15 423.76354632365
"W" "30/09/2024" "15:40:00" 1 "R" 13 0 20 7 235.334836650259
"W" "30/09/2024" "15:40:00" 2 "L" 32 23 0 14 494.661424925899
"W" "30/09/2024" "15:40:00" 2 "R" 6 0 51 11 243.708460886335
"W" "30/09/2024" "15:40:00" 3 "L" 51 0 14 8 730.391855814362
"W" "30/09/2024" "15:40:00" 3 "R" 24 10 23 13 312.97008033141
"W" "30/09/2024" "15:40:00" 4 "L" 43 4 1 34 618.179773356355
"W" "30/09/2024" "15:40:00" 4 "R" 31 1 128 30 573.654160405842
"W" "30/09/2024" "15:40:00" 5 "L" 39 8 0 21 460.316868502813
"W" "30/09/2024" "15:40:00" 5 "R" 15 0 17 9 261.891511627555
"W" "30/09/2024" "15:40:00" 6 "L" 42 10 63 33 499.627863545497
"W" "30/09/2024" "15:40:00" 6 "R" 19 0 57 28 147.322450964567
"W" "30/09/2024" "15:40:00" 7 "L" 54 1 12 23 778.215968348499
"W" "30/09/2024" "15:40:00" 7 "R" 49 1 35 32 480.104000063352
"W" "30/09/2024" "15:40:00" 8 "L" 48 1 2 13 515.805710865476
"W" "30/09/2024" "15:40:00" 8 "R" 6 0 52 19 127.270455339642
"W" "30/09/2024" "15:40:00" 9 "L" 43 1 40 24 583.289473670024
"W" "30/09/2024" "15:40:00" 9 "R" 24 0 88 20 132.453500420107
"W" "30/09/2024" "15:40:00" 10 "L" 31 7 13 17 391.005436203268
"W" "30/09/2024" "15:40:00" 10 "R" 18 16 51 12 384.642122150782
"W" "29/09/2024" "14:52:00" 1 "L" 18 0 43 18 223.864834580702
"W" "29/09/2024" "14:52:00" 1 "R" 15 0 50 17 162.952000668555
"W" "29/09/2024" "14:52:00" 2 "L" 32 2 22 25 591.135231890734
"W" "29/09/2024" "14:52:00" 2 "R" 25 4 0 20 580.449979404851
"W" "29/09/2024" "14:52:00" 3 "L" 23 0 53 20 400.10941466187
"W" "29/09/2024" "14:52:00" 3 "R" 20 2 40 23 412.43456892789
"W" "29/09/2024" "14:52:00" 4 "L" 20 9 43 40 287.308192062448
"W" "29/09/2024" "14:52:00" 4 "R" 17 0 47 30 84.7782025760262
"W" "29/09/2024" "14:52:00" 5 "L" 40 7 20 40 496.74178598936
"W" "29/09/2024" "14:52:00" 5 "R" 20 0 32 20 202.05910878712
"W" "29/09/2024" "14:52:00" 6 "L" 35 0 20 25 477.409556661542
"W" "29/09/2024" "14:52:00" 6 "R" 30 0 40 20 367.30120799991
"W" "29/09/2024" "14:52:00" 7 "L" 35 0 10 15 260.129935755318
"W" "29/09/2024" "14:52:00" 7 "R" 30 0 70 32 337.308908346791
"W" "29/09/2024" "14:52:00" 8 "L" 40 3 40 10 542.335633812657
"W" "29/09/2024" "14:52:00" 8 "R" 20 1 15 5 193.491352913415
"W" "29/09/2024" "14:52:00" 9 "L" 30 12 40 20 380.278482639026
"W" "29/09/2024" "14:52:00" 9 "R" 10 1 14 20 250.575408322309
"W" "29/09/2024" "14:52:00" 10 "L" 40 3 0 30 391.574527268925
"W" "29/09/2024" "14:52:00" 10 "R" 20 0 0 40 211.650907772701
"W" "30/09/2024" "15:43:00" 1 "L" 52 0 58 24 575.518093052153
"W" "30/09/2024" "15:43:00" 1 "R" 31 0 63 21 525.589963516831
"W" "30/09/2024" "15:43:00" 2 "L" 58 0 19 17 839.04017820506
"W" "30/09/2024" "15:43:00" 2 "R" 29 0 44 20 482.095040183229
"W" "30/09/2024" "15:43:00" 3 "L" 59 0 21 16 821.880807326171
"W" "30/09/2024" "15:43:00" 3 "R" 34 1 12 12 152.281073690467
"W" "30/09/2024" "15:43:00" 4 "L" 42 0 18 19 633.756494037127
"W" "30/09/2024" "15:43:00" 4 "R" 25 0 17 12 367.309964204825
"W" "30/09/2024" "15:43:00" 5 "L" 53 2 31 34 516.186275860922
"W" "30/09/2024" "15:43:00" 5 "R" 54 0 24 23 666.678519955025
"W" "30/09/2024" "15:43:00" 6 "L" 42 0 29 33 566.007837325105
"W" "30/09/2024" "15:43:00" 6 "R" 58 0 35 39 547.507846809534
"W" "30/09/2024" "15:43:00" 7 "L" 63 0 40 25 866.115681545335
"W" "30/09/2024" "15:43:00" 7 "R" 33 3 33 28 566.135959114637
"W" "30/09/2024" "15:43:00" 8 "L" 55 1 57 23 518.041143758451
"W" "30/09/2024" "15:43:00" 8 "R" 31 0 45 33 497.816727345959
"W" "30/09/2024" "15:43:00" 9 "L" 34 0 15 9 469.829496212282
"W" "30/09/2024" "15:43:00" 9 "R" 24 0 38 19 199.580699952241
"W" "30/09/2024" "15:43:00" 10 "L" 35 0 0 11 382.893089568812
"W" "30/09/2024" "15:43:00" 10 "R" 25 0 19 26 395.202744390696
"E" "02/10/2024" "16:55:00" 1 "L" 53 0 29 21 777.747015335825
"E" "02/10/2024" "16:55:00" 1 "R" 28 0 20 24 539.615641221367
"E" "02/10/2024" "16:55:00" 2 "L" 53 3 4 48 736.626958890639
"E" "02/10/2024" "16:55:00" 2 "R" 19 0 14 20 301.577395622982
"E" "02/10/2024" "16:55:00" 3 "L" 54 0 2 42 630.963601408104
"E" "02/10/2024" "16:55:00" 3 "R" 29 0 17 5 328.763324676958
"E" "02/10/2024" "16:55:00" 4 "L" 44 6 1 4 423.076867316689
"E" "02/10/2024" "16:55:00" 4 "R" 34 0 3 25 428.496465028052
"E" "02/10/2024" "16:55:00" 5 "L" 50 0 38 26 426.702846646317
"E" "02/10/2024" "16:55:00" 5 "R" 31 1 12 5 529.095268364072
"E" "02/10/2024" "16:55:00" 6 "L" 45 1 2 8 720.070462441315
"E" "02/10/2024" "16:55:00" 6 "R" 17 0 4 18 281.679191348262
"E" "02/10/2024" "16:55:00" 7 "L" 38 0 1 13 491.707978392394
"E" "02/10/2024" "16:55:00" 7 "R" 22 0 6 7 439.274281195086
"E" "02/10/2024" "16:55:00" 8 "L" 64 0 1 12 1002.04057571706
"E" "02/10/2024" "16:55:00" 8 "R" 19 1 1 6 257.576567756417
"E" "02/10/2024" "16:55:00" 9 "L" 56 0 18 24 545.598432838556
"E" "02/10/2024" "16:55:00" 9 "R" 22 1 19 9 207.889869411794
"E" "02/10/2024" "16:55:00" 10 "L" 57 0 2 7 636.161167917398
"E" "02/10/2024" "16:55:00" 10 "R" 36 0 9 19 536.113039902519
"W" "04/10/2024" "11:31:00" 1 "L" 50 0 20 14 627.041365503774
"W" "04/10/2024" "11:31:00" 1 "R" 23 0 55 27 278.811396069569
"W" "04/10/2024" "11:31:00" 2 "L" 36 0 132 25 512.75785405174
"W" "04/10/2024" "11:31:00" 2 "R" 30 0 72 35 171.128007988554
"W" "04/10/2024" "11:31:00" 3 "L" 60 5 23 17 697.689421187775
"W" "04/10/2024" "11:31:00" 3 "R" 28 2 13 32 341.885615975895
"W" "04/10/2024" "11:31:00" 4 "L" 48 0 21 29 745.666849398975
"W" "04/10/2024" "11:31:00" 4 "R" 31 0 17 20 403.547530581628
"W" "04/10/2024" "11:31:00" 5 "L" 34 0 27 31 589.761591013293
"W" "04/10/2024" "11:31:00" 5 "R" 17 0 43 13 304.235770923478
"W" "04/10/2024" "11:31:00" 6 "L" 59 3 29 16 645.583807319748
"W" "04/10/2024" "11:31:00" 6 "R" 45 1 2 18 474.879042051676
"W" "04/10/2024" "11:31:00" 7 "L" 28 0 14 32 440.086899248907
"W" "04/10/2024" "11:31:00" 7 "R" 24 0 5 21 274.795831639761
"W" "04/10/2024" "11:31:00" 8 "L" 42 1 9 20 463.838763626103
"W" "04/10/2024" "11:31:00" 8 "R" 40 0 22 20 491.19876743154
"W" "04/10/2024" "11:31:00" 9 "L" 54 0 30 9 539.123514165249
"W" "04/10/2024" "11:31:00" 9 "R" 27 0 1 40 325.12917378267
"W" "04/10/2024" "11:31:00" 10 "L" 53 1 58 30 651.278726818033
"W" "04/10/2024" "11:31:00" 10 "R" 22 0 76 11 327.755023784654
"E" "06/10/2024" "14:12:00" 1 "L" 52 0 10 33 701.095770477548
"E" "06/10/2024" "14:12:00" 1 "R" 40 0 15 35 401.412821145905
"E" "06/10/2024" "14:12:00" 2 "L" 41 2 12 29 608.634961321292
"E" "06/10/2024" "14:12:00" 2 "R" 32 0 20 27 304.278392712716
"E" "06/10/2024" "14:12:00" 3 "L" 61 0 20 52 740.32909617943
"E" "06/10/2024" "14:12:00" 3 "R" 28 0 11 31 276.384454123053
"E" "06/10/2024" "14:12:00" 4 "L" 49 1 13 46 446.343688594303
"E" "06/10/2024" "14:12:00" 4 "R" 33 0 14 37 456.702032321337
"E" "06/10/2024" "14:12:00" 5 "L" 66 0 21 55 810.413551282645
"E" "06/10/2024" "14:12:00" 5 "R" 54 0 19 51 404.198030591745
"E" "06/10/2024" "14:12:00" 6 "L" 44 0 17 39 605.977624429116
"E" "06/10/2024" "14:12:00" 6 "R" 22 0 16 21 338.334649221909
"E" "06/10/2024" "14:12:00" 7 "L" 59 0 18 57 570.558288907362
"E" "06/10/2024" "14:12:00" 7 "R" 29 0 11 23 305.004526664792
"E" "06/10/2024" "14:12:00" 8 "L" 39 0 14 29 297.483748414901
"E" "06/10/2024" "14:12:00" 8 "R" 44 0 10 52 516.787200763645
"E" "06/10/2024" "14:12:00" 9 "L" 69 0 34 65 758.418529232333
"E" "06/10/2024" "14:12:00" 9 "R" 22 0 11 24 361.718872056579
"E" "06/10/2024" "14:12:00" 10 "L" 41 0 32 38 711.11386214984
"E" "06/10/2024" "14:12:00" 10 "R" 29 0 15 33 406.269799213975
"E" "07/10/2024" "11:17:00" 1 "L" 52 10 20 14 635.463345441508
"E" "07/10/2024" "11:17:00" 1 "R" 25 3 8 7 393.417376986443
"E" "07/10/2024" "11:17:00" 2 "L" 39 0 6 19 558.422600757251
"E" "07/10/2024" "11:17:00" 2 "R" 22 0 3 24 478.614519675906
"E" "07/10/2024" "11:17:00" 3 "L" 32 1 0 14 511.421799482489
"E" "07/10/2024" "11:17:00" 3 "R" 22 2 32 6 278.171597727076
"E" "07/10/2024" "11:17:00" 4 "L" 46 7 0 13 394.189363801708
"E" "07/10/2024" "11:17:00" 4 "R" 19 0 0 31 242.499575671035
"E" "07/10/2024" "11:17:00" 5 "L" 41 0 2 18 336.79509525704
"E" "07/10/2024" "11:17:00" 5 "R" 25 1 60 23 319.142988389927
"E" "07/10/2024" "11:17:00" 6 "L" 42 1 1 24 538.540476691196
"E" "07/10/2024" "11:17:00" 6 "R" 19 2 1 21 390.062655850922
"E" "07/10/2024" "11:17:00" 7 "L" 47 0 40 15 573.117472746308
"E" "07/10/2024" "11:17:00" 7 "R" 28 0 110 15 363.763910938516
"E" "07/10/2024" "11:17:00" 8 "L" 44 0 0 34 330.744164338776
"E" "07/10/2024" "11:17:00" 8 "R" 21 0 18 10 422.034410903518
"E" "07/10/2024" "11:17:00" 9 "L" 36 0 37 14 393.373993250636
"E" "07/10/2024" "11:17:00" 9 "R" 10 0 65 15 214.886562162903
"E" "07/10/2024" "11:17:00" 10 "L" 37 0 20 25 409.184706756529
"E" "07/10/2024" "11:17:00" 10 "R" 27 0 5 36 409.916864173844
"E" "06/10/2024" "10:20:00" 1 "L" 47 2 65 20 621.741135774329
"E" "06/10/2024" "10:20:00" 1 "R" 20 0 58 15 195.857332536179
"E" "06/10/2024" "10:20:00" 2 "L" 55 0 5 12 635.440575075944
"E" "06/10/2024" "10:20:00" 2 "R" 22 0 39 23 171.349669515228
"E" "06/10/2024" "10:20:00" 3 "L" 49 0 9 8 457.914928202841
"E" "06/10/2024" "10:20:00" 3 "R" 30 0 7 18 515.479563551823
"E" "06/10/2024" "10:20:00" 4 "L" 60 1 2 25 503.550207821694
"E" "06/10/2024" "10:20:00" 4 "R" 23 1 10 7 333.588831430348
"E" "06/10/2024" "10:20:00" 5 "L" 55 0 12 22 712.523817685203
"E" "06/10/2024" "10:20:00" 5 "R" 35 4 15 12 585.787126918773
"E" "06/10/2024" "10:20:00" 6 "L" 67 3 15 18 667.817426398587
"E" "06/10/2024" "10:20:00" 6 "R" 32 0 0 9 275.771996464112
"E" "06/10/2024" "10:20:00" 7 "L" 58 0 9 37 716.569290982627
"E" "06/10/2024" "10:20:00" 7 "R" 36 1 0 21 409.004624436028
"E" "06/10/2024" "10:20:00" 8 "L" 55 1 52 6 627.794998641984
"E" "06/10/2024" "10:20:00" 8 "R" 25 0 29 10 399.339350350184
"E" "06/10/2024" "10:20:00" 9 "L" 44 0 7 40 463.551375279358
"E" "06/10/2024" "10:20:00" 9 "R" 22 0 38 22 175.360183843322
"E" "06/10/2024" "10:20:00" 10 "L" 60 1 9 9 707.87155707538
"E" "06/10/2024" "10:20:00" 10 "R" 40 0 20 32 658.925420607651
"W" "06/10/2024" "10:45:00" 1 "L" 46 0 140 20 593.18735426587
"W" "06/10/2024" "10:45:00" 1 "R" 33 0 24 22 366.722214730891
"W" "06/10/2024" "10:45:00" 2 "L" 41 0 110 32 649.694219228764
"W" "06/10/2024" "10:45:00" 2 "R" 27 3 90 19 427.167799508507
"W" "06/10/2024" "10:45:00" 3 "L" 55 1 50 27 666.237056731091
"W" "06/10/2024" "10:45:00" 3 "R" 22 0 65 18 349.970426380739
"W" "06/10/2024" "10:45:00" 4 "L" 26 12 62 11 438.250261143887
"W" "06/10/2024" "10:45:00" 4 "R" 24 0 21 15 353.746518731255
"W" "06/10/2024" "10:45:00" 5 "L" 19 1 30 17 301.651487246196
"W" "06/10/2024" "10:45:00" 5 "R" 13 0 20 19 480.75971967648
"W" "06/10/2024" "10:45:00" 6 "L" 27 0 45 18 375.38754734562
"W" "06/10/2024" "10:45:00" 6 "R" 16 0 50 11 192.981513654662
"W" "06/10/2024" "10:45:00" 7 "L" 28 3 10 26 538.089804941161
"W" "06/10/2024" "10:45:00" 7 "R" 25 0 31 30 394.455466778582
"W" "06/10/2024" "10:45:00" 8 "L" 50 0 10 15 508.316209415305
"W" "06/10/2024" "10:45:00" 8 "R" 25 2 20 25 298.252221417547
"W" "06/10/2024" "10:45:00" 9 "L" 33 0 30 14 251.716712918405
"W" "06/10/2024" "10:45:00" 9 "R" 23 0 39 21 409.220946844733
"W" "06/10/2024" "10:45:00" 10 "L" 31 0 20 27 466.246237413968
"W" "06/10/2024" "10:45:00" 10 "R" 21 0 15 22 387.525999593968
"E" "30/09/2024" "15:15:00" 1 "L" 46 0 1 19 278.389667933165
"E" "30/09/2024" "15:15:00" 1 "R" 24 4 12 21 376.779050676298
"E" "30/09/2024" "15:15:00" 2 "L" 48 1 21 17 586.158225782904
"E" "30/09/2024" "15:15:00" 2 "R" 17 1 0 10 282.7455394321
"E" "30/09/2024" "15:15:00" 3 "L" 33 0 7 18 511.992521288541
"E" "30/09/2024" "15:15:00" 3 "R" 31 0 0 6 383.208619232483
"E" "30/09/2024" "15:15:00" 4 "L" 42 0 3 16 448.933378944651
"E" "30/09/2024" "15:15:00" 4 "R" 14 0 24 16 115.801865655791
"E" "30/09/2024" "15:15:00" 5 "L" 38 5 92 17 295.793765217228
"E" "30/09/2024" "15:15:00" 5 "R" 29 3 15 28 396.759381632843
"E" "30/09/2024" "15:15:00" 6 "L" 38 1 3 12 310.897942691585
"E" "30/09/2024" "15:15:00" 6 "R" 33 0 0 22 585.017932974439
"E" "30/09/2024" "15:15:00" 7 "L" 40 15 13 4 423.05701401051
"E" "30/09/2024" "15:15:00" 7 "R" 25 0 1 13 434.257043397449
"E" "30/09/2024" "15:15:00" 8 "L" 45 0 0 13 661.320006026038
"E" "30/09/2024" "15:15:00" 8 "R" 21 2 5 13 186.941118168953
"E" "30/09/2024" "15:15:00" 9 "L" 44 5 2 11 479.422853949693
"E" "30/09/2024" "15:15:00" 9 "R" 26 1 0 10 536.73380240206
"E" "30/09/2024" "15:15:00" 10 "L" 41 21 16 5 358.869068564245
"E" "30/09/2024" "15:15:00" 10 "R" 26 0 15 10 569.207094371207
"E" "07/10/2024" "11:00:00" 1 "L" 50 2 14 12 713.365602580936
"E" "07/10/2024" "11:00:00" 1 "R" 37 0 19 11 414.411538875364
"E" "07/10/2024" "11:00:00" 2 "L" 37 2 15 14 468.677943676526
"E" "07/10/2024" "11:00:00" 2 "R" 36 1 30 12 461.887562470664
"E" "07/10/2024" "11:00:00" 3 "L" 40 0 35 33 362.1223376182
"E" "07/10/2024" "11:00:00" 3 "R" 25 0 4 13 394.107634200464
"E" "07/10/2024" "11:00:00" 4 "L" 49 24 48 21 581.512668685607
"E" "07/10/2024" "11:00:00" 4 "R" 31 0 22 32 436.637862587635
"E" "07/10/2024" "11:00:00" 5 "L" 46 0 4 22 458.38586549043
"E" "07/10/2024" "11:00:00" 5 "R" 25 0 34 14 234.862455894557
"E" "07/10/2024" "11:00:00" 6 "L" 48 0 19 23 744.631158434377
"E" "07/10/2024" "11:00:00" 6 "R" 26 0 24 20 324.841155102263
"E" "07/10/2024" "11:00:00" 7 "L" 46 2 15 25 583.068341200875
"E" "07/10/2024" "11:00:00" 7 "R" 26 0 5 25 371.359921197463
"E" "07/10/2024" "11:00:00" 8 "L" 42 12 1 34 485.424349606901
"E" "07/10/2024" "11:00:00" 8 "R" 21 0 28 26 281.142012580498
"E" "07/10/2024" "11:00:00" 9 "L" 51 1 5 32 666.848021451967
"E" "07/10/2024" "11:00:00" 9 "R" 37 0 24 13 417.489620801797
"E" "07/10/2024" "11:00:00" 10 "L" 40 0 108 21 659.900554134285
"E" "07/10/2024" "11:00:00" 10 "R" 32 1 75 20 356.431740912553
"E" "29/09/2024" "14:07:00" 1 "L" 60 5 4 8 767.279084581236
"E" "29/09/2024" "14:07:00" 1 "R" 25 0 21 14 327.69269628066
"E" "29/09/2024" "14:07:00" 2 "L" 59 100 12 15 730.660362183255
"E" "29/09/2024" "14:07:00" 2 "R" 48 4 8 30 706.381442659054
"E" "29/09/2024" "14:07:00" 3 "L" 42 0 5 29 552.608206616494
"E" "29/09/2024" "14:07:00" 3 "R" 21 0 4 11 235.162514584374
"E" "29/09/2024" "14:07:00" 4 "L" 53 4 4 10 611.271219176418
"E" "29/09/2024" "14:07:00" 4 "R" 12 0 13 19 204.816447359194
"E" "29/09/2024" "14:07:00" 5 "L" 49 35 45 11 660.568934600307
"E" "29/09/2024" "14:07:00" 5 "R" 17 1 31 12 272.63413588521
"E" "29/09/2024" "14:07:00" 6 "L" 61 4 10 14 792.826152429385
"E" "29/09/2024" "14:07:00" 6 "R" 32 2 3 16 415.484275988133
"E" "29/09/2024" "14:07:00" 7 "L" 50 0 19 27 574.177476898902
"E" "29/09/2024" "14:07:00" 7 "R" 17 0 21 10 290.829088221862
"E" "29/09/2024" "14:07:00" 8 "L" 63 16 2 9 817.713798627317
"E" "29/09/2024" "14:07:00" 8 "R" 12 0 17 17 218.959076459604
"E" "29/09/2024" "14:07:00" 9 "L" 48 9 2 12 625.616266329696
"E" "29/09/2024" "14:07:00" 9 "R" 17 0 32 10 325.098628406755
"E" "29/09/2024" "14:07:00" 10 "L" 47 30 2 8 663.560587895584
"E" "29/09/2024" "14:07:00" 10 "R" 20 0 3 14 202.140038471988
"W" "28/09/2024" "14:45:00" 1 "L" 66 0 17 19 668.860557266881
"W" "28/09/2024" "14:45:00" 1 "R" 31 0 42 13 383.005682143568
"W" "28/09/2024" "14:45:00" 2 "L" 43 0 16 17 452.510917118845
"W" "28/09/2024" "14:45:00" 2 "R" 20 0 4 26 158.311922396502
"W" "28/09/2024" "14:45:00" 3 "L" 47 1 29 22 705.074120545165
"W" "28/09/2024" "14:45:00" 3 "R" 32 0 6 29 371.496373379725
"W" "28/09/2024" "14:45:00" 4 "L" 59 2 2 15 529.933390500824
"W" "28/09/2024" "14:45:00" 4 "R" 17 4 18 12 433.392365214762
"W" "28/09/2024" "14:45:00" 5 "L" 44 0 0 23 763.312164530614
"W" "28/09/2024" "14:45:00" 5 "R" 31 1 4 16 367.317601796922
"W" "28/09/2024" "14:45:00" 6 "L" 51 0 0 17 665.120723021527
"W" "28/09/2024" "14:45:00" 6 "R" 32 0 10 22 579.14955882531
"W" "28/09/2024" "14:45:00" 7 "L" 49 0 0 15 421.029928050471
"W" "28/09/2024" "14:45:00" 7 "R" 24 0 4 18 222.999467739362
"W" "28/09/2024" "14:45:00" 8 "L" 48 10 0 27 650.198510617309
"W" "28/09/2024" "14:45:00" 8 "R" 43 6 0 14 601.319318450247
"W" "28/09/2024" "14:45:00" 9 "L" 46 0 7 32 555.198062063044
"W" "28/09/2024" "14:45:00" 9 "R" 34 0 2 13 690.826174735632
"W" "28/09/2024" "14:45:00" 10 "L" 44 0 36 23 497.745935068312
